ID,TYPE,PROGRAM,ORG PHONE,DAYS,HOURS,LONGITUDE,LATITUDE,FULL ADDRESS,BOROUGH,ZICODE,mon,tue,wed,thur,fri,sat,sun,weeks_open,week_1,week_2,week_3,week_4,week_5
80850,FP,HOLY NAME OF JESUS - ST. GREGORY THE GREAT,212-749-0276,MON,9AM-2PM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,true,false,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
80861,FP,NEW YORK COMMON PANTRY,917-720-9700,WED-SAT,10AM-2:30PM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,false,true,true,true,true,false,"1,2,3,4,5",true,true,true,true,true
80862,SK,NEW YORK COMMON PANTRY,917-720-9700,MON-FRI,2:30-3:30PM,-73.9129337130988,40.66811265,"521, Thomas S. Boyland Street, Brownsville, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
80866,FP,ALLEN OUTREACH MINISTRY FEEDING PROGRAM,(718) 526-3510,MON/THUR,3-5PM/11AM-2PM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,true,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
80888,FP,CORONA SEVENTH DAY ADVENTIST CHURCH,(718) 429-7050,SUN,12-2PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,false,false,false,false,true,"1,2,3,4,5",true,true,true,true,true
80889,SK,CORONA SEVENTH DAY ADVENTIST CHURCH,718-651-4534,MON,9-11AM,-73.86473,40.75386,"Seventh Day Adventist Church, 35-30, 103rd Street, East Elmhurst, Queens, Queens County, City of New York, New York, 11368, United States",Queens,11368,true,false,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
80891,FP,CORPUS CHRISTI FOOD PANTRY,(718) 278-8114,WED,10AM-12PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
80892,FP,THE SALVATION ARMY QUEENS TEMPLE CORP,(718) 335-3693,MON-FRI,11:30AM-1PM,-73.88026,40.75226,"86-07, 35th Avenue, Jackson Heights, Queens, Queens County, City of New York, New York, 11372, United States",Queens,11372,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
80893,FP,ELMCOR YOUTH & ADULT ACTIVITIES #2,(718) 651-0096,WED,9AM-4PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
80903,FPK,JEWISH COMMUNITY COUNCIL OF THE ROCKAWAY PENINSULA,(718) 327-6060,"TUE,THUR",9:30AM - 1:30PM,-73.75172,40.60538,"15-26, Central Avenue, Far Rockaway, Queens, Queens County, City of New York, New York, 11691, United States",Queens,11691,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
80904,FP,FIRST UNITED METHODIST CHURCH OF JAMAICA,(718) 739-2269,MON/ THUR,8:30-9:30AM/ 6-7PM,-73.96816825,40.69368305,"138, Waverly Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11205, United States",Brooklyn,11205,true,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
80917,FP,HOLLIS AVENUE CONGREGATIONAL CHURCH,(718) 468-1498,TUE,8-11AM,-73.9377206199149,40.62310665,"1910, Flatbush Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11210, United States",Brooklyn,11210,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
80920,FP,HOLY CHILD JESUS FOOD PANTRY,718-847-1860,"MON, THUR",10AM-12PM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,true,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
80929,FPHA,AIDS CENTER OF QUEENS COUNTY,(718) 896-2500,THUR,8:30-9:30AM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
80936,FP,MT. OLIVET GOSPEL CHURCH,(718) 478-0780,WED,5:30-6:30PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
80941,FPK,SAM FIELD Y,718-704-8160,"M,W,TH/TU/FRI",9A-2P/11A-2P/9A-12P,-73.72304,40.76131,"Commonpoint Queens, 260th Street, Queens, Queens County, City of New York, New York, 11362, United States",Queens,11362,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
80942,FP,OUR LADY OF GRACE MINISTRY,718-845-6635,TUE,10:30AM-12PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
80957,FPK,QUEENS JEWISH COMMUNITY COUNCIL,718-544-9033,M-THUR,11AM-2PM,-73.9611443869833,40.65456055,"Calvary Pentecostal Church, 151, Woodruff Avenue, Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,true,true,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
80971,FP,THE SALVATION ARMY ASTORIA CORPS,(718) 721-9046,"TUE,THUR",10AM-2PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
80972,FP,THE SALVATION ARMY JAMAICA CITADEL CORPS,(718) 297-4860,"TUE,THUR",10AM-1PM,-73.8743818918919,40.683774972973,"203, Euclid Avenue, Brooklyn, Kings County, City of New York, New York, 11208, United States",Brooklyn,11208,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
80973,SK,THE SALVATION ARMY JAMAICA CITADEL CORPS,(718) 297-4860,MON-WED,12PM-1PM,-73.9375013619065,40.6195535,"3846, Flatlands Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11234, United States",Brooklyn,11234,true,true,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
80995,FP,ST. MARY STAR OF THE SEA,(718) 327-1133,"TUE,FRI(1,3,5)/(2,4)",1-3PM/1-3:30PM,-73.9966034052183,40.60238025,"8635, 21st Avenue, Brooklyn, Kings County, City of New York, New York, 11214, United States",Brooklyn,11214,false,true,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
80997,FP,ST. NICHOLAS OF TOLENTINE CHURCH- F.P.,(718) 969-3226,THUR,9AM-12PM,-73.9558305833511,40.6544917,"Bethanie Eglise Adventiste du 7eme Jour, 2059-2063, Bedford Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81001,FP,ST. TERESA OF AVILA COMMUNITY SERVICES,718-529-3587,"MON,THUR",9-10:30AM,-73.82569,40.68126,"114-19, 109th Avenue, Morris Park, Queens, Queens County, City of New York, New York, 11419, United States",Queens,11419,true,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81028,FPK,MESIVTHA OF STATEN ISLAND,718-356-5412,WED,11AM-12PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81033,FP,"PROJECT HOSPITALITY, INC.",(718) 815-0800,"TUE, THUR",9-11AM,-73.9280045,40.6552933,"188, East 53rd Street, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81034,SK,"PROJECT HOSPITALITY, INC.",(718) 815-0800,"TUE, THUR",11:30AM - 1PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81039,FP,THE SALVATION ARMY STAPLETON CORPS,(718) 448-8480,TUE-THUR,12-1:30PM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,true,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81040,SK,THE SALVATION ARMY STAPLETON CORPS,(718) 448-8480,"MON,FRI",11:30AM-1PM,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,true,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81046,FP,FEEDING WITH TLC INC,(718) 447-0526,SAT,10:30AM-12:30PM,-73.9129337130988,40.66811265,"521, Thomas S. Boyland Street, Brownsville, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81047,SK,FEEDING WITH TLC INC SOUP KITCHEN,718-447-0526,SAT,10:30AM-12:30PM,-74.08134,40.63041,"308, Saint Pauls Avenue, Stapleton, Staten Island, Richmond County, City of New York, New York, 10304, United States",Staten Island,10304,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81048,SK,THE SALVATION ARMY BRONX CITADEL,(718) 665-8472,"MON,WED,FRI",1-2PM,-73.9884146355485,40.576042,"Coney Island Lighthouse Mission, 2114, Mermaid Avenue, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,true,false,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81051,FP,CHRISTIAN FELLOWSHIP SEVENTH DAY ADVENTIST COMMUNITY SVCS-F.P.,718-916-0956,"WED(1,2,3,4)",10:30AM-12:30PM,-73.9882724128866,40.6742827,"Al-Madinah School, 383, 3rd Avenue, Gowanus, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,true,false,false,false,false,"1,2,3,4",true,true,true,true,false
81057,FP,THE SALVATION ARMY BUSHWICK CORPS,(718) 455-4102,"MON,TUE,THUR",10AM-12PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,true,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81061,FP,"ABRAHAM HOUSE, INC",718-292-9321,SAT,9-11AM,-73.92131,40.81131,"330, Willis Avenue, Mott Haven, Bronx County, The Bronx, City of New York, New York, 10454, United States",The Bronx,10454,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81065,FP,OPEN DOOR FAMILY LIFE CENTER INC,718-455-3545,SAT,8:30-10:30AM,-73.9634434928214,40.5766231,"Ocean View Jewish Center, 3100, Brighton 4th Street, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81067,FP,CATHEDRAL COMMUNITY CARES,347-376-2848,THUR,12-6PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81071,FP,COMMUNITY LEAGUE OF THE HEIGHTS,212-795-4779,"WED,SAT",9AM-1PM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,false,true,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81073,FP,WE ARE NOT AFRAID COMMUNITY RESOURCE CENTER,646-554-3076,THUR,4-6PM,-73.925563008645,40.6716619,"Liberty Gospel Hall, 218, Buffalo Avenue, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81110,FP,"FIRST CHURCH OF GOD IN CHRIST, INC.",(718) 712-4831,WED,12-3PM,-73.9611443869833,40.65456055,"Calvary Pentecostal Church, 151, Woodruff Avenue, Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81113,FP,GRAND CONCOURSE SEVENTH DAY ADVENTIST CHURCH,718-681-2232,WED(CLOSED 5TH WED),1:30-4PM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,false,true,false,false,false,false,,false,false,false,false,false
81119,FP,NATIONAL COUNCIL OF JEWISH WOMEN,212-687-5030,MON,9:30AM-1:30PM,-73.9882724128866,40.6742827,"Al-Madinah School, 383, 3rd Avenue, Gowanus, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,true,false,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81120,SK,SOUP KITCHEN/COMMUNITY LUNCH,212-854-6310,FHRUIRCH),12:30-2PM,-73.909323386145,40.678438,"2093, Fulton Street, Ocean Hill, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81145,FP,FELLOWSHIP COVENANT CHURCH,718-829-2116,WED,9-11:30AM,-73.96816825,40.69368305,"138, Waverly Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11205, United States",Brooklyn,11205,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81146,FP,NORTHEAST CONFERENCE COMMUNITY CENTER SDA,347-527-2444,TUE(SR ONLY)/WED,11AM-1PM/3-6PM,-73.9375013619065,40.6195535,"3846, Flatlands Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11234, United States",Brooklyn,11234,false,true,true,false,false,false,false,,false,false,false,false,false
81148,SK,BETHEL GOSPEL TABERNACLE CHURCH,718-291-2676,"TUE,FRI",12-2PM,-73.9634434928214,40.5766231,"Ocean View Jewish Center, 3100, Brighton 4th Street, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,true,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81150,SK,UNITED METHODIST CENTER IN FAR ROCKAWAY,(718) 327-5071,MON-FRI,12-1PM & 4:30-5:30PM,-73.9222796302641,40.6600459,"1089, Clarkson Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11212, United States",Brooklyn,11212,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
81151,FP,UNITED METHODIST CENTER IN FAR ROCKAWAY,(718) 327-5071,"TUE,THUR",9:30-11AM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81156,FPK,SHALOM SENIOR CENTER,(718) 774-9213,MON-FRI,12-1PM,-73.9611443869833,40.65456055,"Calvary Pentecostal Church, 151, Woodruff Avenue, Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
81168,FPK,JEWISH COMMUNITY COUNCIL OF CANARSIE   #1,718-922-2474,WED,9:30-11:30AM,-73.8855,40.65159,"1170, Pennsylvania Avenue, Brooklyn, Kings County, City of New York, New York, 11207, United States",Brooklyn,11207,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81169,FP,RAUSCHENBUSCH METRO MINISTRIES INC.,(212) 594-4464,"SAT(1,2,3,4)",11-11:30AM,-73.9942,40.7574,"410, West 40th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10018, United States",Manhattan,10018,false,false,false,false,false,true,false,"1,2,3,4",true,true,true,true,false
81178,FP,COMMUNITY HELP IN PARK SLOPE,718-237-2962,"THUR,SAT",11:30AM-1PM,-73.8743818918919,40.683774972973,"203, Euclid Avenue, Brooklyn, Kings County, City of New York, New York, 11208, United States",Brooklyn,11208,false,false,false,true,false,true,false,"1,2,3,4,5",true,true,true,true,true
81206,SK,NEW YORK CITY LOVE KITCHEN INC,(212) 942-4204,MON-FRI,2-4PM,-73.9966034052183,40.60238025,"8635, 21st Avenue, Brooklyn, Kings County, City of New York, New York, 11214, United States",Brooklyn,11214,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
81207,FP,SILOAM PRESBYTERIAN CHURCH FOOD PANTRY,(718) 789-7050,WED,10AM-12PM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81243,FP,BETHEL GOSPEL TABERNACLE CHURCH,718-291-2676,WED,9:30-11AM,-74.0047723822032,40.65207345,"443, 39th Street, Brooklyn, Kings County, City of New York, New York, 11232, United States",Brooklyn,11232,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81249,SKK,CONGREGATION B'NAI JESHURUN,(212) 787-7600,THUR,12-1PM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81251,SK,BROADWAY COMMUNITY,212-864-6100,"M,TUE,W,F",10-11:30A&12:30-1:30P,-73.9611443869833,40.65456055,"Calvary Pentecostal Church, 151, Woodruff Avenue, Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States",Brooklyn,11226,true,true,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81272,FP,BLESSED SACRAMENT CHURCH (BKLYN),(718) 827-1200,WED,9:30-11:30AM,-73.8743818918919,40.683774972973,"203, Euclid Avenue, Brooklyn, Kings County, City of New York, New York, 11208, United States",Brooklyn,11208,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81297,SK,THE SALVATION ARMY NEW YORK TEMPLE,212-337-7469,MON-THU,12-1PM,-73.9377206199149,40.62310665,"1910, Flatbush Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11210, United States",Brooklyn,11210,true,true,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81308,FP,BEULAH CHURCH OF GOD IN CHRIST JESUS,718-636-8500,"TUE,THUR",10:30AM-1PM,-73.9466317292471,40.68062025,"Church of God in Jesus Christ, 956, Marcy Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, City of New York, New York, 11216, United States",Brooklyn,11216,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81309,FP,UPPER MANHATTAN MENTAL HEALTH CENTER,(212) 694-9200,"TUE,WED,THUR",11AM-2PM,-73.9612725,40.6816269,"Bethel Seventh Day Adventist School, 457, Grand Avenue, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,true,true,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81315,SK,EASTCHESTER PRESBYTERIAN CHURCH,(718) 798-1855,THUR,5-6PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81316,FP,ST. EDMUNDS YOUTH PROGRAM INC,(718) 466-9370,THUR,12-2PM,-73.90793,40.84988,"1900, Morris Avenue, Tremont, Bronx County, The Bronx, City of New York, New York, 10453, United States",The Bronx,10453,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81317,FP,CATHOLIC CHARITIES,718-722-6001,MON,9:30AM-1:30PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,true,false,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81319,SKM,"UNITED BRONX PARENTS, INC.",(718) 991-7100,MON-FRI,2:30-4PM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,true,true,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
81324,FP,ST. STEPHEN OUTREACH COMMUNITY DEVELOPMENT CORPORATION,718-938-4532,"WED,FRI",9-10:30AM,-73.8867209563195,40.633077,"2085, Rockaway Parkway, Brooklyn, Kings County, City of New York, New York, 11236, United States",Brooklyn,11236,false,false,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81347,SK,"CRESTON AVENUE BAPTIST CHURCH OF CHRIST, INC",(718) 367-1754,SAT,12-2PM,-73.964178350014,40.63375305,"1323, Foster Avenue, Brooklyn, Kings County, City of New York, New York, 11230, United States",Brooklyn,11230,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81348,FP,"CRESTON AVENUE BAPTIST CHURCH, INC",(718) 367-1754,"MON,WED,FRI",12-2PM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,true,false,true,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81352,FP,CHILD DEVELOPMENT SUPPORT CORPORATION,718-398-2050,THUR,11AM-3PM,-73.95991,40.68844,"373, Classon Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11238, United States",Brooklyn,11238,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81353,FP,BETH HARK CHRISTIAN COUNSELING CENTER,(212) 860-1523,TUE/THUR,12-2PM/11AM - 1PM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,true,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81360,SK,STAPLETON U.A.M.E. CHURCH,(718) 273-2857,MON/WED,3-4PM/12-1PM,-73.964178350014,40.63375305,"1323, Foster Avenue, Brooklyn, Kings County, City of New York, New York, 11230, United States",Brooklyn,11230,true,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81402,FPK,NAT'L COMM. FOR FUTH. OF JEWISH ED.(UC),(718) 735-0200,FRI,12-1PM,-73.925766,40.6822205,"426, Decatur Street, Brooklyn, Kings County, City of New York, New York, 11233, United States",Brooklyn,11233,false,false,false,false,true,false,false,"1,2,3,4,5",true,true,true,true,true
81412,SK,ST. STEPHEN OUTREACH COMMUNITY DEVELOPMENT CORPORATION,718-938-4532,WED-FRI,11AM-1PM,-73.9966034052183,40.60238025,"8635, 21st Avenue, Brooklyn, Kings County, City of New York, New York, 11214, United States",Brooklyn,11214,false,false,true,true,true,false,false,"1,2,3,4,5",true,true,true,true,true
81435,FP,GRACE EPISCOPAL CHURCH  (BX),(718) 542-1946,THUR,7:30-10:30AM,-73.9616905245792,40.5818395,"225, Neptune Avenue, Brooklyn, Kings County, City of New York, New York, 11235, United States",Brooklyn,11235,false,false,false,true,false,false,false,"1,2,3,4,5",true,true,true,true,true
81436,SK,GRACE EPISCOPAL CHURCH,(718) 542-1946,SAT,12-1:30PM,-73.9882724128866,40.6742827,"Al-Madinah School, 383, 3rd Avenue, Gowanus, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81450,SK,FIRST PRESBYTERIAN CHURCH OF JAMAICA,(718) 526-4775,WED,5:30-6:30PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81451,SKM,COALITION FOR THE HOMELESS,212-776-2002,MON-SUN,5:30-10PM,-73.9377206199149,40.62310665,"1910, Flatbush Avenue, Flatlands, Brooklyn, Kings County, City of New York, New York, 11210, United States",Brooklyn,11210,true,true,true,true,true,true,true,"1,2,3,4,5",true,true,true,true,true
81453,FP,FIRST PRESBYTERIAN CHURCH OF JAMAICA,(718) 526-4775,"TUE(1,2,3,4)/SAT(4)",10AM-12PM/9-11AM,-73.9837689764591,40.6690698,"Camp Friendship Brooklyn, 339, 8th Street, Brooklyn, Kings County, City of New York, New York, 11215, United States",Brooklyn,11215,false,true,false,false,false,true,false,"1,2,3,4",true,true,true,true,false
81460,SK,BETHANY UNITED METHODIST CHURCH,(718) 774-5689,TUE/ THUR(1ST),12:30-2:30PM/ 5-7PM,-73.93824,40.67097,"1208, Saint Johns Place, Eastern Parkway, Brooklyn, Kings County, City of New York, New York, 11213, United States",Brooklyn,11213,false,true,false,true,false,false,false,1,true,false,false,false,false
81475,FP,ONE WAY CHURCH OF CHRIST,(718) 525-4260,SAT,10AM-1PM,-73.75234,40.68005,"216-11, Merrick Boulevard, Springfield Gardens, Queens, Queens County, City of New York, New York, 11413, United States",Queens,11413,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81479,FP,EMMAUS SEVENTH DAY ADVENTIST CHURCH,704-502-1450,TUE,12:30-2PM,-74.0047723822032,40.65207345,"443, 39th Street, Brooklyn, Kings County, City of New York, New York, 11232, United States",Brooklyn,11232,false,true,false,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81501,FPHA,GAY MEN'S HEALTH CRISIS,212-367-1409,WED,11:30AM-1:30PM,-73.99229,40.75499,"306, West 38th Street, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10018, United States",Manhattan,10018,false,false,true,false,false,false,false,"1,2,3,4,5",true,true,true,true,true
81507,FP,ST. CLEMENTS FOOD PANTRY,(212) 246-7277,FRI/SAT,2-6PM/8-11:30AM,-73.9249098640982,40.65229465,"Brooklyn Faith Seventh Day Adventist Church, 5518, Church Avenue, Brooklyn Community District 17, Brooklyn, Kings County, City of New York, New York, 11203, United States",Brooklyn,11203,false,false,false,false,true,true,false,"1,2,3,4,5",true,true,true,true,true
81511,SK,ST. ANTHONY'S CHURCH,(718) 931-4040,SAT,7AM-1PM,-73.8743818918919,40.683774972973,"203, Euclid Avenue, Brooklyn, Kings County, City of New York, New York, 11208, United States",Brooklyn,11208,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
81514,FP,NEWMAN MEMORIAL UNITED METHODIST CHURCH COMMUNITY DEVELOPM,(N7T18 C) O62R2P-7O9R5A5TI,SAT,10AM-2PM,-73.9851230069885,40.57722395,"2866, West 17th Street, Coney Island, Brooklyn, Kings County, City of New York, New York, 11224, United States",Brooklyn,11224,false,false,false,false,false,true,false,"1,2,3,4,5",true,true,true,true,true
